source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Gianni Morandi,2018-11-17,"17 novembre. Buon fine settimana a tutti. Disegno digitale, opera di Alessandro Dei.  @ilpittoredigitale",9650,8842,6,489,310,1,2,909,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-15,"15 novembre. Ci conosciamo da sempre. Loro sono: Ivana, Stefano e mia sorella Nadia. Autoscatto.",6910,6503,3,355,48,1,,441,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-16,16 novembre. Aspettando di sapere come andrà a finire... #lisoladipietro,7211,6639,7,511,52,2,,604,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-18,"18 novembre. In treno verso Roma. In questo libro, Andrea Mingardi racconta e descrive la vita, gli inizi, i primi applausi, le speranze, le delusioni, i successi, i flop, l’invidia, la fatica, la concorrenza, le insidie, le gioie, i tic, le depressioni, le manie, la solitudine di chi vuol fare il cantante... Ma “fare il cantante” è veramente una professione? Il libro è molto bello, pieno di aneddoti, curiosità e retroscena che descrivono cosa può succedere se si vuole tentare la via del successo nel mondo della musica cantata.",5416,5096,9,266,44,1,,477,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542569394%3A04611686018427387904%3A09223372036854775743%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-11,11 novembre. Che succederà stasera? #lisoladipietro.,4676,4287,1,345,41,1,1,550,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-08,"8 novembre. Facendo i conti con il Jet-lag, sul divano di casa... Autoscatto",7766,7198,93,444,28,2,1,736,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-12,12 novembre. Grazie a tutti. Che emozione sapere che ogni domenica continuate a seguirci! #chiarabaschetti #michelerosiello,10728,9891,7,794,33,2,1,1343,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-11,"11 novembre. Allora, com’è? #lisoladipietro #erasmogenzini #canale5 Foto di Anna.",10417,9633,9,704,70,1,,1849,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-09,"9 novembre. Giuseppe e Angelo, vecchi amici di Monghidoro...",7056,6675,31,321,25,2,2,563,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001542142886%3A04611686018427387904%3A09223372036854775738%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-04,"4 novembre, New York, ore 9 e 30. Top runners in attesa di partire per la Maratona.",9608,9013,51,364,180,,,699,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-03,"3 novembre, New York. Con questi tre amici, ho corso la Maratona di NY, nel 1998. Domani ci riproverò,  vorrei arrivare in fondo e prendere la medaglia, ma non sarà così facile, sono passati 20 anni. E non importa se, per arrivare al traguardo, ci metterò sei o sette ore... #LauraFogli #GiuseppeRossetti #StefanoSoverini.",11020,10275,14,577,152,1,1,1154,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-05,5 novembre. La puntata di ieri sera non l’ho vista. Pietro mi sembra molto preoccupato... Grazie a tutti quelli che ci seguono! Un grosso abbraccio,7767,7147,8,565,40,5,2,912,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-07,"7 novembre.  Aeroporto Leonardo Da Vinci. Ciao Roma, ciao Italia 🇮🇹, che bello tornare a casa!",11793,11012,14,671,94,1,1,1109,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-04,"4 novembre. Ce l’ho fatta, ho preso la medaglia! E L'isola di Pietro come sta andando? Ciao da New York... #LauraFogli #GiuseppeRossetti",18243,16794,14,999,433,3,,2316,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541691412%3A04611686018427387904%3A09223372036854775733%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-31,"31 ottobre, Bologna. Un po’ di stretching... Foto di Anna",7185,6782,12,334,54,,3,590,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-30,30 ottobre.  Pietro e Tobia. L'isola di Pietro,4711,4309,3,375,24,,,393,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-01,1 novembre. In partenza... Foto di Anna,7212,6793,8,345,66,,,813,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-03,3 novembre. Maratona di New York. Orgoglio italiano... Siamo più di tre mila!,8950,8320,3,448,179,,,686,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-11-02,2 novembre. New York. #Annadan,14163,13210,16,545,390,2,,1071,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541273931%3A04611686018427387904%3A09223372036854775728%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-25,25 ottobre. Corsa serale...,6276,5759,137,310,65,3,2,645,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-24,"24 ottobre.  Da alcuni giorni ho in testa questa canzone di Lucio Dalla,  bellissima...",8675,7794,5,833,31,9,3,846,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-26,"26 ottobre. La macchina si è fermata. Michele, il capo officina mi dice che è venerdì sera, è finito l’orario di lavoro. Chiamo un taxi per tornare a casa...",7117,6190,165,239,427,64,32,977,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-29,29 ottobre. Perché Pietro ci tiene così tanto a Diego? Tutti me lo chiedono... #erasmogenzini,5005,4628,5,313,58,1,,812,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-28,"28 ottobre. Il dottor Pietro vi saluta e vi aspetta stasera, in prima serata, su Canale5, con “L’isola di Pietro”.",6983,6513,13,415,42,,,823,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540916951%3A04611686018427387904%3A09223372036854775723%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-23,23 ottobre.  Bologna. Due fan al concerto dei  “Thegiornalisti” con Tommaso Paradiso. Autoscatto.,9788,9101,52,588,46,1,,639,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-20,20 ottobre. È già sabato sera... Foto di Anna,7180,6747,5,401,25,,2,653,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-21,22 ottobre. Allora come vi è sembrata L’ISOLA?,12045,11057,7,854,114,10,3,3303,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-21,"21 ottobre.  La corsa della domenica. Oggi 22 Km.  Stasera alle 21,  L’ISOLA DI PIETRO.",7468,7044,12,335,74,2,1,644,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-22,22 ottobre. Grazie a tutti!,11543,10641,5,866,29,1,1,1791,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540397701%3A04611686018427387904%3A09223372036854775718%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-14,"14 ottobre. Fabio, il suo lavoro è consegnare fiori in bicicletta. È di Pescara ma vive a Bologna.",9674,9174,5,371,123,1,,509,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-16,"16 ottobre. Stasera ho esagerato! Tagliatella con prosciutto, piselli,  zucchine, parmigiano...",9093,8236,64,290,502,,1,1076,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-17,"17 ottobre. L’ISOLA DI PIETRO. Da domenica 21 ottobre, su Canale5, alle ore 21. Ci guarderete?",6918,6394,7,455,55,4,3,1294,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-19,"19 ottobre. Domani sarò ospite di Silvia Toffanin, a “Verissimo”.",6781,6306,11,379,81,3,1,634,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-15,15 ottobre. L’aranciata fa bene alla vista?,10656,9926,169,531,27,2,1,934,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001540051342%3A04611686018427387904%3A09223372036854775713%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-11,11 ottobre. Emilia e Romagna. #paolocevoli,4644,4270,94,268,11,,1,341,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-10,10 ottobre. La voglia di correre. Le foto sono di Anna,5184,4760,12,372,33,1,6,576,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-09,9 ottobre.  Sull’uscio di casa. Foto di Anna,8227,7767,21,402,37,,,621,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-12,"12 ottobre. Ho fotografato mia moglie nel giorno del suo compleanno, la amo da morire...",27892,24392,16,3302,173,5,4,5903,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-02,2 ottobre. Mi bruciavano i piedi...,9158,8418,299,378,62,,1,673,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-01,"1 ottobre.  Se n’è andato un grandissimo artista, un autore di canzoni indimenticabili. Un monumento, con oltre 70 anni di carriera, mille canzoni scritte e interpretate, 300 milioni di dischi venduti, una vita dedicata alla musica. Chi tra di noi, non ha mai ascoltato o canticchiato, o si è emozionato con una canzone di Charles Aznavour? Ho ancora i vinili con le versioni italiane dei suoi grandissimi successi, “La mamma”, “Com’è triste Venezia”, “Io tra di voi”,  “ L’istrione” e tante, tante altre ancora... Grazie per quello che ci hai dato, Charles! Buon viaggio in cielo.",11052,8056,4,1040,12,1936,4,1050,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-08,8 ottobre.  Sono a casa.  Foto di Anna,11621,11003,20,526,69,3,,978,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539515668%3A04611686018427387904%3A09223372036854775708%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-04,4 ottobre. Che bei ragazzi...,3293,3001,114,163,13,2,,329,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-04,"4 ottobre. La famiglia di Pietro: Elena, Alessandro, Caterina, Diego e Nabil... Foto di Sebastiano",6493,6140,5,305,43,,,413,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-03,3 ottobre. Qualche nube sulla Sardegna... Foto di Anna.,6699,6313,26,281,71,4,4,529,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539004836%3A04611686018427387904%3A09223372036854775703%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-09-26,26 settembre.  Tutti sull’ISOLA...,7075,6687,5,343,37,2,1,491,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-09-30,30 settembre. Il Commissario Ferras si è infortunato. Le riprese della fiction sono a rischio? #MicheleRosiello,4962,4170,6,200,460,114,12,508,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-09-28,28 settembre. Quasi sera... Foto di Anna,9561,8957,13,515,76,,,669,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-09-27,27 settembre. Pietro ormai è un uomo...,14441,13434,35,837,131,3,1,1152,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
Gianni Morandi,2018-10-01,1 ottobre. Chi è il personal trainer? #Bodyart,3028,2628,226,152,22,,,321,https://mbasic.facebook.com/giannimorandiofficial?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001538415822%3A04611686018427387904%3A09223372036854775697%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQDFTPOa_3p4Dc7S&refid=17
